PaymentID,ShipmentID,Amount,PaymentDate,PaymentMethod
65593,58838,54.71,2025-09-29 10:58:46.296,Bank Transfer
65594,79384,89.4,2025-09-17 04:49:50.544,Credit Card
65595,50502,48.62,2025-06-05 05:16:09.360,Credit Card
65596,6774,43.3,2025-08-21 00:08:20.186,Bank Transfer
65597,23294,74.95,2025-03-11 07:56:16.709,Bank Transfer
65598,85891,98.44,2026-01-17 09:32:36.355,Bank Transfer
65599,17069,70.51,2025-09-07 21:15:36.460,PayPal
65600,15884,144.75,2025-08-25 16:08:58.685,Credit Card
65601,84445,57.83,2026-02-06 07:51:38.774,Bank Transfer
65602,67180,126.77,2025-12-22 16:15:26.035,PayPal
65603,23375,90.49,2026-02-13 04:27:47.592,PayPal
65604,26640,134.17,2025-09-19 14:12:51.840,PayPal
65605,44159,127.32,2025-05-01 18:54:24.035,PayPal
65606,45989,15.57,2026-02-24 02:16:46.023,Credit Card
65607,66669,119.31,2025-07-31 07:26:21.655,Bank Transfer
65608,18617,82.11,2025-10-31 12:16:35.212,Cash
65609,33283,51.09,2025-04-20 02:33:03.768,Bank Transfer
65610,30197,110.47,2025-10-24 20:12:41.703,Cash
65611,81633,36.93,2025-03-24 04:43:00.119,Cash
65612,23948,40.49,2025-06-19 16:55:32.020,Bank Transfer
65613,89223,45.46,2025-11-28 10:59:23.749,PayPal
65614,61093,142.18,2025-06-29 10:42:53.922,Bank Transfer
65615,38994,105.1,2025-12-28 13:40:50.466,PayPal
65616,8234,84.27,2025-08-18 02:39:24.863,Cash
65617,74109,37.36,2025-11-16 09:46:12.333,Credit Card
65618,11521,144.1,2025-05-28 07:24:36.578,Bank Transfer
65619,33469,114.94,2025-04-08 01:09:34.413,Bank Transfer
65620,83583,139.14,2025-04-27 03:43:30.718,PayPal
65621,9524,65.96,2025-08-21 11:16:56.662,Credit Card
65622,85459,87.21,2025-06-22 04:05:22.594,PayPal
65623,35575,23.7,2025-10-11 08:39:03.315,Cash
65624,7435,127.32,2025-04-01 10:46:31.864,PayPal
65625,35463,28.76,2025-03-02 21:01:20.699,PayPal
65626,72858,68.83,2025-04-03 04:12:45.595,PayPal
65627,11865,67.08,2026-01-06 11:47:45.216,PayPal
65628,15810,72.8,2025-09-30 17:10:12.927,Bank Transfer
65629,76665,57.11,2025-04-12 20:18:19.337,Bank Transfer
65630,47960,48.21,2025-03-29 11:18:13.179,Bank Transfer
65631,12238,5.62,2026-01-18 10:12:16.031,Credit Card
65632,86630,57.89,2026-02-15 00:36:57.628,PayPal
65633,76573,84.66,2025-12-24 08:28:52.440,Cash
65634,90315,133.09,2025-05-05 22:32:36.919,Bank Transfer
65635,31830,57.31,2025-12-15 07:24:02.866,Bank Transfer
65636,94885,80.09,2025-04-12 18:37:44.790,Bank Transfer
65637,54014,15.15,2025-08-08 01:42:40.057,Bank Transfer
65638,18787,50.73,2025-08-11 03:27:24.560,Bank Transfer
65639,45181,25.51,2026-01-19 16:37:05.521,PayPal
65640,39241,56.81,2026-01-27 17:23:42.031,Credit Card
65641,41935,18.61,2026-02-09 12:34:34.624,Cash
65642,48420,147.13,2025-08-07 09:05:13.354,Bank Transfer
65643,60592,52.84,2025-10-10 02:16:41.538,PayPal
65644,42731,118.57,2025-03-10 01:37:15.073,Bank Transfer
65645,70945,69.38,2025-04-27 11:06:09.556,Bank Transfer
65646,28236,13.17,2025-06-09 01:02:23.620,Credit Card
65647,43156,52.34,2025-10-15 08:51:40.465,PayPal
65648,17337,92.63,2025-07-13 11:22:31.091,Cash
65649,83964,48.66,2025-09-22 03:03:05.343,Cash
65650,50182,29.03,2025-03-02 11:06:15.129,PayPal
65651,34831,91.81,2026-01-25 02:51:35.657,PayPal
65652,71860,125.93,2025-04-29 21:09:06.118,Bank Transfer
65653,73589,41.35,2025-04-25 08:55:54.275,Cash
65654,50199,103.03,2025-12-05 04:05:52.881,Cash
65655,94001,85.07,2025-04-29 22:02:59.586,PayPal
65656,44127,56.69,2026-02-18 00:21:30.029,PayPal
65657,82716,48.79,2025-03-16 10:27:23.850,PayPal
65658,95002,49.8,2025-04-15 15:37:31.894,Credit Card
65659,14593,97.21,2025-05-08 00:12:56.986,Cash
65660,28447,41.15,2025-10-30 18:18:49.388,Bank Transfer
65661,35430,124.3,2026-01-25 01:55:50.573,Bank Transfer
65662,77701,75.63,2025-08-17 02:25:58.661,Credit Card
65663,44739,31.52,2026-02-12 08:23:07.417,Credit Card
65664,14326,59.22,2025-04-06 12:45:29.979,Bank Transfer
65665,87662,78.22,2025-09-07 20:36:00.122,Cash
65666,72020,24.35,2025-04-24 18:00:42.243,PayPal
65667,34199,105.21,2025-08-06 05:51:48.302,Bank Transfer
65668,81371,96.14,2025-07-05 22:31:59.690,PayPal
65669,53675,148.76,2026-02-02 23:37:44.093,Cash
65670,50706,127.4,2025-05-09 21:25:02.851,PayPal
65671,36467,98.04,2026-01-17 09:26:21.566,PayPal
65672,32693,44.58,2025-05-29 09:08:09.487,PayPal
65673,37779,123.83,2025-07-26 16:45:18.692,PayPal
65674,59589,141.36,2025-12-19 14:57:08.002,Bank Transfer
65675,15015,93.6,2025-09-24 22:58:49.750,Credit Card
65676,28609,127.25,2026-02-05 14:54:42.837,Credit Card
65677,45477,67.43,2025-11-17 06:18:51.803,Cash
65678,24535,39.58,2025-09-29 18:16:18.750,Cash
65679,38050,125.87,2025-12-01 21:42:55.913,PayPal
65680,10843,25.23,2025-06-28 14:00:44.260,Cash
65681,49991,56.23,2025-09-25 00:51:47.597,Cash
65682,20435,92.21,2025-11-09 10:15:52.328,Bank Transfer
65683,26081,18.0,2025-10-24 01:29:37.647,Bank Transfer
65684,57790,24.06,2025-05-26 03:48:48.609,Cash
65685,86082,141.21,2025-04-07 21:29:58.004,Credit Card
65686,53962,18.85,2026-02-26 06:06:50.108,PayPal
65687,97588,22.44,2025-11-24 20:52:43.165,Cash
65688,77682,31.6,2025-04-09 19:56:45.687,Cash
65689,45071,37.31,2025-10-08 09:22:58.801,Bank Transfer
65690,1697,112.31,2026-01-27 19:09:10.819,PayPal
65691,29061,34.99,2025-06-16 02:48:18.084,PayPal
65692,18583,109.19,2026-01-16 01:22:29.412,Cash
65693,66147,43.84,2025-03-06 21:12:06.773,Credit Card
65694,89505,23.56,2026-02-18 07:01:51.221,Cash
65695,1842,140.71,2025-12-17 00:24:58.136,Credit Card
65696,98621,135.12,2025-07-20 03:41:51.035,Cash
65697,51745,98.38,2025-10-31 19:03:44.583,Bank Transfer
65698,25524,93.35,2025-04-26 21:54:49.244,Cash
65699,19407,133.26,2026-01-22 18:25:31.684,Bank Transfer
65700,34531,105.51,2025-08-02 15:15:38.715,Credit Card
65701,61712,43.52,2025-03-26 20:05:09.119,Cash
65702,97719,72.28,2025-08-18 13:24:53.128,PayPal
65703,47708,8.93,2025-03-09 04:34:18.198,Credit Card
65704,74151,69.25,2026-02-02 13:21:32.962,Cash
65705,3434,78.63,2025-11-20 12:47:24.194,Bank Transfer
65706,18468,66.53,2025-10-17 16:23:02.448,PayPal
65707,75619,86.37,2025-09-02 05:58:00.975,Credit Card
65708,27009,95.42,2025-05-10 06:57:37.560,Cash
65709,10147,100.54,2025-08-17 17:34:01.392,Cash
65710,70862,102.29,2025-06-29 07:43:54.253,Cash
65711,11292,41.73,2025-03-20 01:38:12.111,Bank Transfer
65712,41802,34.74,2025-07-08 16:44:51.879,Credit Card
65713,15634,148.73,2025-05-09 07:16:51.946,PayPal
65714,10027,101.44,2025-03-08 02:47:02.368,Credit Card
65715,38371,137.7,2025-06-06 02:10:08.028,PayPal
65716,35595,144.65,2025-03-19 01:35:39.485,PayPal
65717,81525,14.33,2025-09-03 03:25:36.376,PayPal
65718,3892,46.7,2025-11-21 21:46:31.903,PayPal
65719,90173,28.76,2025-11-23 17:04:16.549,PayPal
65720,46210,108.58,2026-02-22 10:53:33.841,Bank Transfer
65721,34527,28.37,2025-03-09 09:13:45.875,Cash
65722,87439,54.68,2025-04-22 17:23:22.775,Cash
65723,49172,20.32,2025-07-14 22:54:48.540,Cash
65724,25295,10.91,2025-03-16 05:16:46.432,Cash
65725,40790,118.08,2025-03-02 01:56:48.107,Bank Transfer
65726,9485,134.51,2025-06-30 12:30:48.096,Credit Card
65727,75841,117.29,2025-12-08 12:19:44.790,Bank Transfer
65728,92031,115.28,2025-07-24 18:50:04.078,Credit Card
65729,10220,97.13,2025-08-01 00:49:25.753,Cash
65730,89007,138.37,2025-12-24 05:52:41.919,Bank Transfer
65731,33181,92.56,2025-03-26 12:34:26.554,Credit Card
65732,45047,144.28,2026-02-05 20:03:37.914,Cash
65733,13167,103.92,2025-07-29 12:47:56.107,PayPal
65734,51721,135.56,2025-12-03 04:32:14.542,PayPal
65735,59727,77.84,2025-08-25 19:21:43.384,Cash
65736,72211,36.55,2026-01-06 19:03:54.931,PayPal
65737,82722,72.84,2025-06-12 08:02:35.355,Cash
65738,29048,149.13,2025-04-22 05:31:46.263,Bank Transfer
65739,61964,115.32,2025-09-28 06:00:12.830,Credit Card
65740,23150,91.86,2025-07-14 19:14:08.333,Credit Card
65741,88121,94.37,2025-04-09 04:41:35.318,Bank Transfer
65742,5402,96.17,2025-05-10 15:26:16.896,PayPal
65743,78034,84.72,2025-06-02 22:21:07.669,PayPal
65744,34799,107.07,2025-05-06 11:41:53.241,PayPal
65745,81459,72.2,2025-03-30 09:20:58.984,Bank Transfer
65746,15708,38.01,2025-09-06 13:36:33.382,Cash
65747,50315,101.12,2025-10-31 19:50:10.139,PayPal
65748,5610,35.26,2025-10-29 07:46:00.200,Bank Transfer
65749,76678,64.76,2025-05-19 10:49:02.612,Credit Card
65750,22231,24.07,2025-04-18 23:01:58.975,Credit Card
65751,17435,90.29,2025-04-17 20:40:20.214,Bank Transfer
65752,32248,134.79,2025-09-16 23:45:42.015,Credit Card
65753,86353,36.6,2025-10-16 15:08:02.476,Bank Transfer
65754,82944,87.86,2025-12-06 09:57:52.865,Credit Card
65755,52681,104.71,2026-01-11 14:34:57.425,PayPal
65756,49463,57.82,2025-07-08 00:30:18.217,Credit Card
65757,64999,81.19,2025-12-18 00:05:49.740,Credit Card
65758,41867,87.4,2025-10-16 05:20:39.382,PayPal
65759,28645,130.95,2025-04-14 10:14:54.017,Cash
65760,47068,22.48,2025-07-10 02:09:59.266,PayPal
65761,12474,122.51,2025-03-23 23:41:54.107,Credit Card
65762,75940,80.6,2025-09-01 08:05:14.916,Credit Card
65763,67601,19.13,2025-12-21 02:41:45.743,Cash
65764,49955,95.69,2025-09-26 05:00:37.564,Credit Card
65765,58617,109.21,2025-04-06 10:48:57.107,PayPal
65766,49373,101.91,2026-01-17 00:33:06.544,Cash
65767,23788,70.07,2026-02-14 02:41:28.452,Cash
65768,25679,72.04,2025-10-07 03:00:36.047,Cash
65769,56675,94.2,2025-06-27 10:33:16.851,PayPal
65770,57815,138.58,2025-06-15 22:19:41.103,PayPal
65771,4045,103.87,2025-08-24 20:32:14.914,PayPal
65772,37756,107.15,2025-10-11 01:47:56.122,Cash
65773,31956,29.86,2025-09-18 03:17:35.827,Bank Transfer
65774,15494,18.29,2025-05-28 11:54:27.624,Credit Card
65775,95111,17.39,2025-06-19 11:16:53.280,Bank Transfer
65776,95997,148.28,2025-03-16 14:38:05.120,Cash
65777,85256,22.77,2025-09-07 12:46:30.739,Credit Card
65778,55594,25.36,2025-10-18 13:01:02.535,Credit Card
65779,26849,123.99,2025-05-07 07:46:32.392,PayPal
65780,44281,13.6,2025-05-25 02:19:01.208,Bank Transfer
65781,66667,108.67,2025-08-23 10:17:37.554,Bank Transfer
65782,60638,123.12,2026-01-30 20:53:29.709,Bank Transfer
65783,32861,16.66,2025-09-01 01:36:11.123,Cash
65784,41852,43.95,2025-09-08 16:58:21.102,PayPal
65785,58930,127.51,2025-05-09 19:36:36.757,PayPal
65786,28034,53.81,2025-12-13 12:38:24.265,Credit Card
65787,81637,121.06,2025-07-23 13:07:08.348,PayPal
65788,51057,110.32,2026-02-24 16:12:47.106,Credit Card
65789,14558,46.1,2025-08-28 23:06:11.360,PayPal
65790,4959,61.44,2025-08-08 01:35:28.410,Cash
65791,62137,83.14,2025-12-12 12:37:27.869,PayPal
65792,28953,5.29,2026-01-15 11:48:03.904,Credit Card
65793,22237,14.18,2025-08-18 17:15:14.135,Credit Card
65794,68060,87.32,2025-11-18 19:51:22.738,Cash
65795,98786,141.59,2025-09-20 13:23:01.715,Cash
65796,7638,89.03,2025-04-26 04:55:26.518,Bank Transfer
65797,30272,16.46,2025-11-15 21:27:46.402,PayPal
65798,91077,5.89,2025-09-10 02:05:29.856,PayPal
65799,69702,12.89,2025-04-18 15:11:48.702,PayPal
65800,75080,79.64,2025-10-22 19:29:09.148,PayPal
65801,80585,79.08,2025-06-01 19:42:37.915,Cash
65802,23152,135.61,2025-06-09 02:08:50.663,Cash
65803,71214,123.94,2025-07-18 23:43:08.243,PayPal
65804,75183,117.46,2025-11-22 19:19:28.234,Cash
65805,96323,80.74,2025-04-28 17:54:27.010,PayPal
65806,5781,81.46,2025-05-16 02:07:20.783,PayPal
65807,71165,5.68,2025-10-10 12:32:20.035,Credit Card
65808,50527,18.2,2025-12-20 18:39:27.793,Bank Transfer
65809,43756,132.08,2025-11-17 17:48:46.636,Cash
65810,48177,78.17,2025-05-12 07:33:23.680,PayPal
65811,92635,59.9,2025-08-28 03:05:55.413,Bank Transfer
65812,83548,127.23,2025-11-15 21:14:03.935,Credit Card
65813,63590,5.84,2026-01-03 23:00:40.160,Bank Transfer
65814,59911,81.95,2025-11-01 10:36:42.510,Cash
65815,655,29.17,2025-03-29 17:32:17.811,PayPal
65816,2017,32.08,2025-10-17 23:58:59.969,Cash
65817,84849,65.04,2025-06-25 11:36:20.154,Bank Transfer
65818,79412,106.08,2025-07-16 15:02:22.504,PayPal
65819,14665,42.05,2026-03-01 02:42:35.515,Bank Transfer
65820,85287,24.61,2025-03-30 17:31:15.097,Cash
65821,66059,49.9,2025-06-05 23:57:44.129,Bank Transfer
65822,80185,40.55,2025-06-28 11:01:46.259,Cash
65823,67254,131.87,2025-04-20 04:11:01.366,Credit Card
65824,57177,123.42,2025-09-19 15:08:05.217,Bank Transfer
65825,17858,90.62,2025-10-08 04:17:50.549,Credit Card
65826,64350,113.04,2025-07-16 07:46:26.923,Bank Transfer
65827,92084,33.32,2026-02-06 22:55:56.651,Cash
65828,50495,77.8,2026-02-24 21:04:55.730,Credit Card
65829,42251,142.66,2025-03-31 04:13:09.681,Credit Card
65830,78816,102.9,2025-03-09 09:07:04.018,Cash
65831,97078,131.36,2025-08-14 09:49:33.844,Credit Card
65832,74120,149.92,2025-05-15 10:34:38.821,Cash
65833,83069,61.16,2025-12-05 06:42:05.878,Credit Card
65834,24364,21.71,2025-03-13 00:16:16.619,Cash
65835,71906,40.93,2026-02-14 06:32:57.710,Bank Transfer
65836,5418,60.26,2025-03-03 21:44:27.352,PayPal
65837,9416,142.73,2025-06-04 07:22:56.427,Cash
65838,87042,125.59,2025-12-03 19:29:48.526,Cash
65839,97218,111.08,2026-02-20 19:40:35.219,Bank Transfer
65840,57117,10.85,2025-08-12 06:40:09.250,Bank Transfer
65841,57125,27.87,2025-11-21 01:30:29.128,PayPal
65842,10702,111.13,2025-05-11 12:49:14.613,PayPal
65843,65716,30.14,2025-05-08 23:00:59.438,Cash
65844,90040,89.52,2025-07-06 20:56:26.412,Bank Transfer
65845,47301,5.53,2025-09-16 10:41:14.531,Credit Card
65846,62246,100.92,2025-06-20 15:13:34.303,Credit Card
65847,76878,98.18,2025-12-08 14:33:52.052,PayPal
65848,21963,40.67,2025-03-01 12:37:11.057,Bank Transfer
65849,4726,134.47,2025-08-23 15:22:09.929,PayPal
65850,55649,39.42,2025-07-04 15:12:00.238,Cash
65851,59046,30.95,2025-07-26 22:36:04.959,Bank Transfer
65852,47103,22.41,2025-03-28 01:09:08.299,Bank Transfer
65853,52495,33.12,2025-06-03 05:57:07.928,Bank Transfer
65854,20724,95.34,2025-11-22 02:11:52.786,PayPal
65855,82448,125.23,2025-08-20 01:03:08.348,Cash
65856,88114,49.8,2025-04-03 20:06:25.671,Bank Transfer
65857,78262,115.09,2025-08-22 05:17:52.314,Cash
65858,45716,65.06,2025-06-04 15:10:42.596,Bank Transfer
65859,47541,46.13,2026-01-27 06:41:30.555,PayPal
65860,1315,63.07,2025-04-21 18:19:01.213,Cash
65861,40179,95.82,2025-05-29 23:57:51.123,Cash
65862,87613,118.11,2026-01-08 02:05:36.211,Bank Transfer
65863,9981,19.65,2025-03-05 06:59:45.769,Cash
65864,11472,84.69,2025-11-27 20:44:00.283,PayPal
65865,21401,97.48,2025-10-28 10:24:17.043,Bank Transfer
65866,43772,108.32,2025-06-29 10:04:52.789,Credit Card
65867,29941,98.47,2025-09-19 10:35:10.376,Credit Card
65868,27328,5.6,2025-03-15 09:58:02.707,Bank Transfer
65869,50966,139.81,2025-06-11 00:25:05.800,Credit Card
65870,83970,19.26,2025-12-23 02:02:51.482,PayPal
65871,66797,69.7,2025-04-21 15:32:43.825,Bank Transfer
65872,71021,85.08,2025-09-02 11:28:39.518,Bank Transfer
65873,33954,49.61,2026-02-14 22:03:59.123,Cash
65874,39059,19.13,2025-12-06 06:24:25.014,Bank Transfer
65875,29750,32.74,2025-04-03 01:06:41.526,Bank Transfer
65876,342,144.7,2025-12-07 09:09:41.338,Bank Transfer
65877,61332,121.78,2025-12-11 00:51:26.304,PayPal
65878,80367,64.29,2026-02-04 07:18:19.159,PayPal
65879,38944,43.55,2025-10-27 05:41:42.995,PayPal
65880,70757,128.11,2025-05-10 19:55:32.664,PayPal
65881,28812,102.06,2025-03-21 08:52:39.393,PayPal
65882,12505,129.71,2025-09-01 23:35:27.856,PayPal
65883,35693,73.56,2026-02-06 12:01:09.445,Bank Transfer
65884,11577,87.27,2025-03-14 14:27:11.136,Bank Transfer
65885,39428,35.02,2025-06-30 00:45:46.405,Bank Transfer
65886,43971,15.98,2025-05-05 15:44:09.225,Bank Transfer
65887,703,99.13,2025-06-18 22:05:40.073,Cash
65888,53121,78.31,2025-09-14 21:20:52.892,Cash
65889,77161,22.41,2026-01-19 11:23:57.494,Cash
65890,83266,11.77,2026-01-05 17:41:38.287,Cash
65891,99824,91.9,2025-08-17 05:20:18.859,Credit Card
65892,35622,95.42,2025-04-07 00:49:16.104,Cash
65893,80733,23.01,2025-12-31 00:37:34.060,Bank Transfer
65894,80457,107.38,2025-05-08 18:17:57.451,PayPal
65895,69698,20.76,2025-09-15 14:07:22.102,Cash
65896,47547,60.52,2026-01-16 22:11:50.541,Credit Card
65897,56121,23.43,2026-01-19 18:07:11.162,PayPal
65898,79962,126.8,2025-07-13 01:30:11.809,Credit Card
65899,20695,66.71,2025-10-07 07:52:03.443,Cash
65900,54800,27.14,2025-10-21 08:28:58.119,Credit Card
65901,6571,105.66,2025-05-10 09:35:59.642,PayPal
65902,81291,149.34,2025-12-18 14:16:42.621,Bank Transfer
65903,50011,133.72,2025-09-07 05:43:51.421,Credit Card
65904,55933,12.74,2025-03-03 00:14:07.732,Credit Card
65905,18455,110.45,2025-03-19 08:30:56.666,Cash
65906,45113,135.45,2025-04-16 12:54:48.292,PayPal
65907,86059,92.99,2025-08-18 20:10:20.128,PayPal
65908,78428,13.69,2025-05-21 23:46:47.192,Bank Transfer
65909,4007,99.21,2025-05-26 06:12:22.870,Credit Card
65910,64651,102.04,2025-09-16 05:38:38.476,Bank Transfer
65911,21212,82.56,2025-07-21 08:05:44.202,PayPal
65912,84245,130.03,2026-01-15 13:29:12.960,Bank Transfer
65913,22981,21.89,2025-04-22 10:27:41.458,Bank Transfer
65914,33295,26.02,2025-03-30 10:55:13.006,Cash
65915,2929,134.65,2025-05-27 04:38:41.684,Cash
65916,24963,22.34,2025-06-10 01:53:53.825,Credit Card
65917,2858,30.11,2025-03-17 22:50:55.522,Credit Card
65918,24828,130.48,2025-11-17 15:24:12.853,Cash
65919,98318,34.06,2026-02-26 00:21:51.225,PayPal
65920,87410,9.78,2025-04-30 18:30:39.913,Credit Card
65921,85224,134.97,2025-06-01 09:02:31.948,Bank Transfer
65922,55878,5.52,2025-09-20 01:34:02.240,PayPal
65923,54460,26.28,2025-06-07 01:50:12.109,PayPal
65924,93899,65.83,2025-05-30 06:07:31.724,Credit Card
65925,21432,136.93,2025-05-06 01:18:26.084,Credit Card
65926,62892,105.69,2025-07-01 08:22:50.539,Cash
65927,28043,21.1,2025-07-04 02:25:29.481,Credit Card
65928,7704,14.87,2025-11-14 03:39:06.696,Cash
65929,32313,117.41,2025-06-03 05:00:40.882,Cash
65930,86833,86.78,2025-07-12 09:27:02.322,Bank Transfer
65931,30206,17.28,2025-06-01 16:48:32.220,Credit Card
65932,16492,60.89,2025-04-14 20:37:30.182,Bank Transfer
65933,67696,64.98,2025-12-25 01:28:06.278,Credit Card
65934,65995,92.78,2025-04-23 11:51:36.341,Credit Card
65935,78618,137.26,2026-01-30 17:30:02.687,Bank Transfer
65936,58511,137.78,2025-12-14 02:51:21.458,PayPal
65937,33080,28.68,2025-06-24 23:30:19.055,Credit Card
65938,60591,124.44,2025-03-20 03:55:32.680,Bank Transfer
65939,69140,115.12,2026-01-15 22:50:51.200,Credit Card
65940,30584,28.14,2025-04-10 00:33:52.526,Credit Card
65941,87305,23.24,2025-09-21 13:24:21.168,Credit Card
65942,8103,32.44,2025-03-06 13:45:02.216,Cash
65943,56284,75.98,2025-04-20 18:25:05.928,Cash
65944,1476,69.85,2025-05-25 09:14:54.075,Cash
65945,19850,78.55,2025-12-24 05:49:30.718,Credit Card
65946,33318,140.64,2025-04-25 04:35:25.671,PayPal
65947,25647,95.45,2025-03-02 08:25:03.736,Bank Transfer
65948,27488,86.82,2025-08-13 15:02:49.126,Cash
65949,72141,74.29,2025-09-02 05:05:25.482,PayPal
65950,18876,47.11,2025-07-25 23:07:09.909,Credit Card
65951,65250,56.0,2025-07-15 05:05:24.713,Cash
65952,8197,55.59,2025-06-15 08:27:14.084,Cash
65953,90785,83.76,2025-09-22 09:37:24.655,Cash
65954,9217,74.59,2025-08-17 04:54:55.400,Cash
65955,83188,64.74,2025-09-14 20:55:06.159,Cash
65956,35455,43.1,2025-08-01 13:27:50.001,Bank Transfer
65957,9452,43.94,2026-02-06 05:33:29.609,PayPal
65958,93464,122.03,2026-01-22 05:29:20.960,Credit Card
65959,96759,43.94,2026-01-23 11:15:17.089,PayPal
65960,73275,13.94,2025-04-26 19:36:28.281,Cash
65961,94595,145.84,2025-08-25 19:00:55.263,Credit Card
65962,6731,7.18,2025-08-21 15:16:51.280,Bank Transfer
65963,29207,15.93,2026-01-26 06:15:26.079,Cash
65964,70068,29.88,2025-06-27 03:42:18.446,PayPal
65965,76057,48.77,2026-01-05 03:07:42.638,PayPal
65966,35315,52.1,2026-01-20 19:39:12.119,Credit Card
65967,67061,131.84,2026-01-17 10:42:05.325,Bank Transfer
65968,36838,27.4,2025-05-01 11:43:22.940,Credit Card
65969,42108,104.26,2025-12-21 23:27:32.430,Cash
65970,97716,44.14,2025-10-10 08:41:46.522,Bank Transfer
65971,91622,67.05,2025-08-07 12:06:35.073,Cash
65972,77800,34.65,2025-07-12 00:48:37.904,PayPal
65973,90311,146.58,2025-09-07 16:52:32.064,Credit Card
65974,28297,113.85,2025-07-09 16:14:31.699,Cash
65975,44290,52.44,2026-01-22 05:35:09.654,Bank Transfer
65976,99297,146.82,2025-04-24 13:20:31.600,Cash
65977,28937,76.16,2025-04-02 15:02:26.179,Bank Transfer
65978,74641,145.41,2025-12-28 01:53:07.057,Bank Transfer
65979,58301,23.06,2025-04-17 10:23:21.734,Credit Card
65980,52638,127.61,2025-09-03 04:57:11.163,Bank Transfer
65981,86996,86.06,2025-08-25 04:20:59.848,Cash
65982,78183,83.66,2025-08-02 15:53:22.533,PayPal
65983,65367,98.79,2025-08-17 00:11:46.786,PayPal
65984,86274,32.62,2025-03-29 03:16:40.869,Cash
65985,27140,137.68,2025-05-15 05:26:59.832,Cash
65986,98990,69.55,2026-02-24 05:16:19.856,PayPal
65987,80874,40.65,2025-06-17 20:47:41.852,PayPal
65988,16743,143.04,2026-02-11 13:41:54.673,PayPal
65989,35993,24.68,2025-07-07 12:45:29.238,PayPal
65990,50262,62.59,2025-09-22 02:52:22.165,Bank Transfer
65991,34854,92.52,2025-10-09 03:12:20.482,Credit Card
65992,63619,105.24,2026-01-23 04:00:40.127,Bank Transfer
65993,43703,133.15,2025-09-22 18:56:55.691,Bank Transfer
65994,85659,57.12,2025-05-14 06:56:42.308,Bank Transfer
65995,14469,30.51,2025-05-12 20:53:45.126,Bank Transfer
65996,82388,107.39,2025-08-27 10:08:50.220,Bank Transfer
65997,33401,148.35,2026-01-30 18:43:22.304,Credit Card
65998,70532,33.51,2025-10-08 15:01:13.531,Bank Transfer
65999,97594,128.79,2025-05-10 08:49:14.016,Cash
66000,74631,126.89,2025-06-23 16:02:09.573,Credit Card
66001,14509,74.28,2025-03-05 02:25:30.454,Bank Transfer
66002,11487,61.63,2025-12-11 07:45:03.103,Bank Transfer
66003,2748,107.73,2026-01-05 14:22:07.720,Credit Card
66004,20340,17.58,2025-08-11 22:05:22.594,Credit Card
66005,78719,122.18,2025-09-30 05:37:57.068,PayPal
66006,70708,39.91,2025-12-30 20:11:15.948,Bank Transfer
66007,48538,76.6,2026-01-08 05:45:34.203,Cash
66008,67762,33.72,2025-05-19 00:09:24.995,PayPal
66009,71331,145.47,2025-09-26 12:13:20.899,Credit Card
66010,69202,145.61,2026-01-19 04:53:35.006,Bank Transfer
66011,19965,73.17,2025-12-06 07:33:59.616,Bank Transfer
66012,99685,48.17,2025-08-05 11:25:33.855,Credit Card
66013,64619,31.96,2025-04-27 12:52:31.799,PayPal
66014,46783,121.63,2025-03-15 04:49:29.138,Cash
66015,81289,127.81,2025-12-16 18:13:18.835,Credit Card
66016,19009,88.96,2025-11-02 22:29:49.484,Bank Transfer
66017,41123,33.18,2025-10-27 03:39:54.303,Cash
66018,28056,67.82,2026-02-03 03:40:32.411,Credit Card
66019,78405,138.81,2026-01-20 18:39:44.554,Cash
66020,7069,82.31,2025-07-07 03:31:32.518,Credit Card
66021,60989,111.73,2026-01-05 06:20:38.025,Credit Card
66022,75633,128.99,2025-10-28 13:32:37.771,PayPal
66023,68938,57.87,2025-12-13 19:34:06.694,PayPal
66024,61520,70.4,2025-11-30 20:56:01.237,Credit Card
66025,44114,134.5,2025-11-23 22:49:16.819,Bank Transfer
66026,36821,63.21,2025-03-05 01:55:15.900,Cash
66027,91328,124.49,2025-12-05 00:41:36.559,Credit Card
66028,51989,70.24,2025-12-05 00:29:35.967,Bank Transfer
66029,18645,135.07,2025-07-27 13:41:06.397,Bank Transfer
66030,71661,62.48,2025-07-30 03:47:35.230,Bank Transfer
66031,19178,95.8,2025-10-04 15:50:46.883,Credit Card
66032,16157,80.79,2026-02-19 12:27:45.616,Bank Transfer
66033,71921,47.52,2025-06-20 11:28:49.265,Cash
66034,54349,41.14,2026-02-09 23:52:27.094,Credit Card
66035,11074,148.57,2025-08-31 10:33:31.925,PayPal
66036,88160,147.36,2026-01-14 06:47:26.151,Bank Transfer
66037,52050,93.1,2025-06-30 09:54:07.249,Credit Card
66038,94466,7.36,2025-09-05 21:11:12.027,Bank Transfer
66039,32176,73.81,2025-12-18 04:48:31.729,PayPal
66040,35997,118.53,2025-05-25 16:48:38.470,Cash
66041,90733,13.56,2025-08-29 04:15:43.661,Cash
66042,46605,97.46,2025-04-24 02:54:28.015,PayPal
66043,24289,34.52,2025-03-16 11:30:29.118,Credit Card
66044,31695,93.56,2025-11-08 21:36:01.051,Credit Card
66045,7026,17.94,2025-12-26 12:09:55.043,PayPal
